,title,content
4856,阿西莫夫短文两篇,然而它们只出现在沙子被强烈挤压的地方。
4857,阿西莫夫短文两篇,在一些地方已经发现了斯石英，而且有证据显示，这些地区曾经受到巨大陨石的撞击。
4858,阿西莫夫短文两篇,撞击所产生的巨大压力形成了斯石英。
4859,阿西莫夫短文两篇,另外，在进行过原子弹爆炸实验的场地也发现了斯石英，它是由膨胀火球的巨大压力形成的。
4860,阿西莫夫短文两篇,似乎可以肯定地说，斯石英也应该出现在压力极高的地壳深处。
4861,阿西莫夫短文两篇,在这种情况下，它可通过火山喷发被携带到地表。
4862,阿西莫夫短文两篇,然而，喷发温度极高，岩石会被熔化，所以任何由火山携带而来的斯石英都被转化为普通的二氧化硅。
4863,阿西莫夫短文两篇,事实上，在火山活动地区至今没有发现过斯石英。
4864,阿西莫夫短文两篇,那么，你可能会说在斯石英出现的地方肯定发生过撞击，而且肯定没有发生过火山活动。
4865,阿西莫夫短文两篇,亚里桑那大学的麦克霍恩和几位合作者研究了新墨西哥州拉顿地区的岩层。
4866,阿西莫夫短文两篇,岩层的年龄为6500万年，因此可以追溯到恐龙灭绝的年代。
4867,阿西莫夫短文两篇,他们在1989年3月1日宣布，利用测试固体物质中的原子排列的现代技术，即核磁共振和X光衍射，他们确实检测到了在斯石英中存在的一种原子排列。
4868,阿西莫夫短文两篇,这种情况显示，在6500万年以前曾有一次巨大的撞击并形成了数吨重的斯石英。
4869,阿西莫夫短文两篇,这些斯石英在沉降之前曾被溅到了平流层中。
4870,阿西莫夫短文两篇,那么，造成恐龙灭绝的原因不是火山活动，而应该是撞击。
4871,恐龙无处不在,《恐龙无处不在》不同科学领域之间是紧密相连的。
4872,恐龙无处不在,在一个科学领域的新发现肯定会对其他领域产生影响。
4873,恐龙无处不在,例如，在1986年1月，阿根廷南极研究所宣布在詹姆斯罗斯岛发现了一些化石骨骼。
4874,恐龙无处不在,该岛是稍微离开南极海岸的一小片冰冻陆地，非常靠近南美的南端。
4875,恐龙无处不在,这些骨头毫无疑问属于鸟臀目恐龙。
4876,恐龙无处不在,在地球的其他大陆上也都发现有恐龙化石。
4877,恐龙无处不在,这些古老的爬行动物在南极的出现，说明恐龙确实遍布于世界各地。
4878,恐龙无处不在,如果把这个发现与南极大陆联系起来，这比仅考虑恐龙来说要重要得多。
4879,恐龙无处不在,恐龙如何能在南极地区生存呢?恐龙实际上并不适应寒冷的气候，现代的两栖动物(青蛙和蟾蜍是人人皆知的现代两栖动物)更不适应南极气候。
4880,恐龙无处不在,但1986年在南极确实发现了这种古老的两栖动物的化石。
4881,恐龙无处不在,恐龙不可能在每一块大陆上独立生存，那么它们是如何越过大洋到另一个大陆上去的呢?这一问题的答案是：是大陆在漂移而不是恐龙自己在迁移。
4882,恐龙无处不在,几十年前，人们发现地壳是由一些紧密拼合在一起但又在缓慢运动的大板块构成的。
4883,恐龙无处不在,一些板块被拉开，而另一些则挤压在一起，一个板块也许会缓慢地向另一板块下面俯冲。
4884,恐龙无处不在,“板块构造”
4885,恐龙无处不在,理论很快为地质界几乎所有的问题提供了答案，如火山、地震、岛屿链、海洋深渊等等，这些在以前一直是不解之谜。
4886,恐龙无处不在,可以这样比喻，板块背上驮着许多大陆，当板块向一个或另一个方向运动时，大陆也随之一起运动。
4887,恐龙无处不在,每隔一段时期，板块会将所有的大陆汇聚在一起，地球此时仅由一个主要陆地构成，称为“泛大陆”
4889,恐龙无处不在,当板块继续运动时，大陆又重新被分离开。
4890,恐龙无处不在,在四十多亿年的地球发展史中，泛大陆形成和分裂过多次，最后一次完整的泛大陆大约是在2.25亿年前形成的。
4891,恐龙无处不在,这个泛大陆存在了数百万年以后，又开始显示出破裂的迹象。
4892,恐龙无处不在,早期恐龙在那时已经开始出现，并且有机会分散到泛大陆的各个地方。
4893,恐龙无处不在,所有陆地似乎都处在热带和温带环境内，所以恐龙可以在泛大陆的不同地区舒适地生活。
4894,恐龙无处不在,大约在两亿年前，泛大陆分裂成四部分。
4895,恐龙无处不在,北部就是现在的北美、欧洲和亚洲，南部是由现在的南美和非洲构成，最南部是现在的南极洲和澳大利亚，印度是剩余的一小部分。
4896,恐龙无处不在,随着时间的流逝，北美又与亚洲和欧洲分开，南美也与非洲相离。
4897,恐龙无处不在,(如果看一张地图，并假定把非洲和南美洲拼合在一起，你就会看到它们拼合得多么天衣无缝。
4898,恐龙无处不在,)印度向北移动，并且大约在5000万年前与亚洲相碰撞，形成巨大的喜马拉雅山脉。
4899,恐龙无处不在,两个陆块在那里聚合并缓慢地褶皱变形。
4900,恐龙无处不在,南极和澳大利亚也已相互分离。
4901,恐龙无处不在,当大陆相互分离时，每一个大陆都携带着自己的恐龙而去。
4902,恐龙无处不在,到6500万年以前，由于这样或那样的原因，所有的恐龙都灭绝了，大陆也已完全分开。
4903,恐龙无处不在,现在的每一个大陆都有自己的恐龙化石。
4904,恐龙无处不在,南极也有自己的恐龙、两栖动物和其他在恐龙时代繁盛的植物和动物。
4905,恐龙无处不在,然而，这些生物的命运比其他同类要悲惨得多，因为板块把它们向南携带到了极地。
4906,恐龙无处不在,大约经历了一亿年，气候逐渐变冷，植物慢慢越来越稀少，动物的种类和数量也大量减少。
4907,恐龙无处不在,气候变得越来越寒冷，夏天短而且冷，最后成为冰天雪地。
4908,恐龙无处不在,位于南极中心部位的南极洲是全球的大冰箱，地球上所有冰的十分之九都在南极冰盖。
4909,恐龙无处不在,那里的冰有数英里厚，覆盖着丰富的化石。
4910,恐龙无处不在,如果南极的冰雪层再薄一些的话，我们就可以找到它们。
4911,恐龙无处不在,因此，南极洲恐龙化石的发现，为支持地壳在进行缓慢但又不可抗拒的运动这一理论提供了另一个强有力的证据。
4912,被压扁的沙子,在过去的9年里，科学家们一直对6500万年前恐龙灭绝的一个新观点争论不休，这个问题最终也许会得到解决。
4913,被压扁的沙子,1980年，曾经有报道说，在一个6500万年前形成的沉积物薄层中，发现了稀有金属铱，它的含量异常丰富。
4914,被压扁的沙子,一些人认为，这可能是由于一个巨大的小行星或彗星撞击地球的结果。
4915,被压扁的沙子,这种撞击也许深入到了地壳内部，引起火山喷发，造成大火和潮汐大浪。
4916,被压扁的沙子,许多尘埃进入了平流层中，结果造成在很长一段时间内阳光无法抵达地球表面。
4917,被压扁的沙子,这也许是导致包括所有恐龙在内的许多地球生物灭绝的原因。
4918,被压扁的沙子,毫无疑问，6500万年前地球上曾有过一次“大灭绝”
4919,被压扁的沙子,，发生过一次“大劫难”
4921,被压扁的沙子,然而，并不是所有的科学家都认为这是由巨大撞击引起的。
4922,被压扁的沙子,例如，1987年就有人指出，如果地球突然经历了一个火山爆发期，许多火山大致同时喷发，那么也能造成一个足以使生物大量灭绝的巨大灾难。
4923,被压扁的沙子,因此，目前存在两种对立的理论，即“撞击说”
4924,被压扁的沙子,和“火山说”
4926,被压扁的沙子,这不仅仅是一个学术问题，因为我们将来也许还会遇到这样或那样的大灾难(万一哪天某个星体要撞击地球，我们也许会知道如何来避免这种撞击)。
4927,被压扁的沙子,我们需要尽可能多地了解这种事件所产生的影响，希望将来一旦面临这种事件，我们可以采取某种应急措施。
4928,被压扁的沙子,为此，科学家们一直都在努力寻找证据来验证这两种理论。
4929,被压扁的沙子,1961年，一位名叫S.M.斯季绍夫的原苏联科学家发现，如果二氧化硅(即非常纯的沙子)处于超高压的状态，那么它的原子相距很近，从而变得极为致密。
4930,被压扁的沙子,一立方英寸被压扁的沙子比一立方英寸普通的沙子要重得多。
4931,被压扁的沙子,这种被压扁的沙子因此被称为“斯石英”
4933,被压扁的沙子,斯石英并不十分稳定，原子之间靠得太近以至于它们又出现相互排斥的趋势，最后又变为普通沙子。
4934,被压扁的沙子,然而，由于原子之间结合得极为致密，所以这种反弹变化进行得非常缓慢，从而使斯石英可保持数百万年。
4935,被压扁的沙子,金刚石的形成与此相同。
4936,被压扁的沙子,金刚石中的碳原子被挤压得异常紧密，它们同样存在一个向外扩散并且恢复为普通碳的趋势。
4937,被压扁的沙子,在通常条件下，这也需要数百万年。
4938,被压扁的沙子,如果你把温度升得足够高，就可使这种变化加快。
4939,被压扁的沙子,增温可以增加原子的能量，使它们之间能够相互分离，返回到原始状态。
4940,被压扁的沙子,因此，如果在850℃的温度下把斯石英加热30分钟，它将变为普通沙子。
4941,被压扁的沙子,(你也可以在真空中对金刚石加热，从而把它恢复到原始碳的状态，但谁愿意这样做呢?)斯石英可以在实验室里制造，但它们在自然界中存在吗?回答是肯定的。
4942,被压扁的沙子,然而它们只出现在沙子被强烈挤压的地方。
4943,被压扁的沙子,在一些地方已经发现了斯石英，而且有证据显示，这些地区曾经受到巨大陨石的撞击。
4944,被压扁的沙子,撞击所产生的巨大压力形成了斯石英。
4945,被压扁的沙子,另外，在进行过原子弹爆炸实验的场地也发现了斯石英，它是由膨胀火球的巨大压力形成的。
4946,被压扁的沙子,似乎可以肯定地说，斯石英也应该出现在压力极高的地壳深处。
4947,被压扁的沙子,在这种情况下，它可通过火山喷发被携带到地表。
4948,被压扁的沙子,然而，喷发温度极高，岩石会被熔化，所以任何由火山携带而来的斯石英都被转化为普通的二氧化硅。
4949,被压扁的沙子,事实上，在火山活动地区至今没有发现过斯石英。
4950,被压扁的沙子,那么，你可能会说在斯石英出现的地方肯定发生过撞击，而且肯定没有发生过火山活动。
4951,被压扁的沙子,亚里桑那大学的麦克霍恩和几位合作者研究了新墨西哥州拉顿地区的岩层。
4952,被压扁的沙子,岩层的年龄为6500万年，因此可以追溯到恐龙灭绝的年代。
4953,被压扁的沙子,他们在1989年3月1日宣布，利用测试固体物质中的原子排列的现代技术，即核磁共振和X光衍射，他们确实检测到了在斯石英中存在的一种原子排列。
4954,被压扁的沙子,这种情况显示，在6500万年以前曾有一次巨大的撞击并形成了数吨重的斯石英。
4955,被压扁的沙子,这些斯石英在沉降之前曾被溅到了平流层中。
4956,被压扁的沙子,那么，造成恐龙灭绝的原因不是火山活动，而应该是撞击。
4957,生物入侵者,《生物入侵者》当你在路边草地或自家庭院里发现一两只从未见过的甲虫时，你肯定不会感到惊讶。
4958,生物入侵者,但在生物学家和生态学家们看来，这或许不是件寻常小事。
4959,生物入侵者,专家们把这种原本生活在异国他乡、通过非自然途径迁移到新的生态环境中的“移民”
4960,生物入侵者,称为“生物入侵者”
4961,生物入侵者,它们不仅会破坏某个地区原有的生态系统，而且还可能给人类社会造成难以估量的经济损失。
4962,生物入侵者,在人类文明的早期，陆路和航海技术尚不发达，自然界中的生态平衡并没有受到太大破坏。
4963,生物入侵者,在自然条件下，一颗蒲公英的种子可能随风飘荡几十千米后才会落地，如果各种条件适合，它会在那里生根、发芽、成长；
4964,生物入侵者,山间溪水中的鱼虾可能随着水流游到大江大河中安家落户……凡此种种，都是在没有人为干预的条件下缓慢进行的，时间和空间跨度都非常有限，因此不会造成生态系统的严重失衡。
4965,生物入侵者,如果一个物种在新的生存环境中不受同类的食物竞争以及天敌伤害等诸多因素制约，它很可能会无节制地繁衍。
4966,生物入侵者,1988年，几只原本生活在欧洲大陆的斑贝(一种类似河蚌的软体动物)被一艘货船带到北美大陆。
4967,生物入侵者,当时，这些混杂在仓底货物中的“偷渡者”
4968,生物入侵者,并没有引起当地人的注意，它们被随便丢弃在五大湖附近的水域中。
4969,生物入侵者,然而令人始料不及的是，这里竟成了斑贝的“天堂”
4971,生物入侵者,由于没有天敌的制约，斑贝的数量便急剧增加，五大湖内的疏水管道几乎全被它们“占领”
4972,生物入侵者,了。
4973,生物入侵者,到目前为止，人们为了清理和更换管道已耗资数十亿美元。
4974,生物入侵者,来自亚洲的天牛和南美的红蚂蚁是另外两种困扰美国人的“入侵者”
4975,生物入侵者,，前者疯狂破坏芝加哥和纽约的树木，后者则专门叮咬人畜，传播疾病。
4976,生物入侵者,“生物入侵者”
4977,生物入侵者,在给人类造成难以估量的经济损失的同时，也对被入侵地的其他物种以及物种的多样性构成极大威胁。
4978,生物入侵者,二战期间，棕树蛇随一艘军用货船落户关岛，这种栖息在树上的爬行动物专门捕食鸟类，偷袭鸟巢，吞食鸟蛋。
4979,生物入侵者,从二战至今，关岛本地的11种鸟类中已有9种被棕树蛇赶尽杀绝，仅存的两种鸟类的数量也在与日俱减，随时有绝种的危险。
4980,生物入侵者,一些生物学家在乘坐由关岛飞往夏威夷的飞机上曾先后6次看到棕树蛇的身影。
4981,生物入侵者,他们警告说，夏威夷岛上没有任何可以扼制棕树蛇繁衍的天敌，一旦棕树蛇在夏威夷安家落户，该岛的鸟类将在劫难逃。
4982,生物入侵者,许多生物学家和生态学家将“生物入侵者”
4983,生物入侵者,的增多归咎于日益繁荣的国际贸易，事实上许多“生物入侵者”
4984,生物入侵者,正是搭乘跨国贸易的“便车”
4985,生物入侵者,达到“偷渡”
4986,生物入侵者,目的的。
4987,生物入侵者,以目前全球新鲜水果和蔬菜贸易为例，许多昆虫和昆虫的卵附着在这些货物上，其中包括危害性极大的害虫，如地中海果蝇等。
4988,生物入侵者,尽管各国海关动植物检疫中心对这些害虫严加防范，但由于进出口货物数量极大，很难保证没有漏网之“虫”
4990,生物入侵者,此外，跨国宠物贸易也为“生物入侵者”
4991,生物入侵者,提供了方便。
4992,生物入侵者,近年来，由于引进五彩斑斓的观赏鱼而给某些地区带来霍乱病源的消息时常见诸报端。
4993,生物入侵者,一些产自他乡的宠物，如蛇、蜥蜴、山猫等，往往会因主人的疏忽或被遗弃而逃出藩篱，啸聚山林，为害一方。
4994,生物入侵者,一些生物学家们指出，一旦某种“生物入侵者”
4995,生物入侵者,在新的环境中站稳脚跟并大规模繁衍，其数量将很难控制。
4996,生物入侵者,即使在科学技术高度发达的今天，面对那些适应能力和繁殖能力极强的动植物，人们仍将束手无策。
4997,生物入侵者,生物学和生态学界的一些学者主张人类不应该过多地干预生物物种的迁移过程，因为失衡是暂时的，一个物种在新的环境中必然遵循物竞天择的法则。
4998,生物入侵者,“生物入侵者”
4999,生物入侵者,并不是都能够生存下来，能够生存下来的就是强者，即使生态系统中的强者也同样受到该系统中各种因素的制约，不可能为所欲为，因此，自然界的平衡最终会得以实现。
5000,生物入侵者,然而更多的学者则持反对意见，他们认为自然调节的过程是非常漫长的，如果听任“生物入侵者”
5001,生物入侵者,自由发展，许多本土物种将难逃绝种厄运，自然界的物种多样性将受到严重破坏。
5002,生物入侵者,另外，“生物入侵者”
5003,生物入侵者,给人类社会造成的经济损失是惊人的。
5004,生物入侵者,仅在美国，每年由“生物入侵者”
5005,生物入侵者,造成的经济损失就高达两千多亿美元，面对这样的天文数字，人们岂能无动于衷?目前，世界上许多国家已开始认识到这一问题的严重性，并采取了相应措施。
5006,落日的幻觉,《落日的幻觉》人们都喜爱观赏日出，无不赞叹太阳升起时的壮观景象。
5007,落日的幻觉,而对日落，却很少有人去流连观赏、吟咏描绘。
5008,落日的幻觉,原因何在?恐怕是一种感情的影响，“日薄西山，气息奄奄”
5010,落日的幻觉,就连我们的古人不也留下“夕阳无限好，只是近黄昏”
5011,落日的幻觉,的诗句吗?其实，日落的景象和日出同样壮观、绮丽，而且神秘、迷人。
5012,落日的幻觉,如果有机会观日落，它会使你神往：太阳静静地躺在西方地平线上，变得如此之大，颜色是那样深黄、殷红;它缓缓坠落，接近地平线时竟缩身变扁。
5013,落日的幻觉,若天空有云，你会看见灿烂的晚霞;全天无云，不要忘记回头，你会发现背后的天空中现出神秘的蓝灰色暗弧，暗弧外面还镶有明显的亮弧。
5014,落日的幻觉,而在暗弧和亮弧上升的同时，西方天空还会出现迷人的紫光，随着太阳的坠落，紫光下移，接近地平线时才消失。
5015,落日的幻觉,可惜这种美丽的紫光并不多见。
5016,落日的幻觉,日落确实很美，色彩绚丽，变化多端。
5017,落日的幻觉,可是观赏者不会想到吧，这些奇异景象竟然大都是幻觉，夕阳本身没有任何变化。
5018,落日的幻觉,天文学家早就发现，地球大气会使光线散射。
5019,落日的幻觉,1871年，英国科学家瑞利证明，短波光的散射比长波光要强得多，所以，阳光中的短波光——紫色光被大气层中微小尘埃和空气分子散射要比长波光——红色光强10倍以上(这首先可以解释为什么天空总是蔚蓝色的)。
5020,落日的幻觉,由于日落日出的时候，阳光所穿透的大气层增厚，而黄、红色光穿透能力最大，所以此时太阳看起来深黄、殷红。
5021,落日的幻觉,一般地讲，黄昏时空气中的烟尘要比清晨多，因此，落日颜色又不同于旭日。
5022,落日的幻觉,由于地球表面和大气层都是弯曲的，接近地平线的太阳的光线穿过大气层时，其距离远大于高层，所以进入底层的光线迅速衰减，再加上太阳沉入地平线后所造成的地球影子，就呈现出天空中蓝灰色的暗弧;而高层大气密度小，光散射弱，就产生了暗弧上的亮弧。
5023,落日的幻觉,这种奇妙的大气光学现象随着太阳的下落而升向天顶，随着黑暗的降临而消失。
5024,落日的幻觉,至于美丽的紫光，是因为人眼的叠合效应，使通过大气尘埃的红色光与高层大气中较纯空气的蓝色散射光叠合而产生的。
5025,落日的幻觉,太阳变扁的幻觉，不只出现在日落，太阳跳出地平线时也是如此。
5026,落日的幻觉,这是由于光通过空气时，速度每秒减慢87千米，因而光线折射也随之发生变化，所以，当落日下缘接触地平线时，折射使落日的高度和宽度之比为26.5∶32，观赏者眼睛里的太阳自然就是扁的。
5027,落日的幻觉,最令人迷惑的幻觉，是日落时的太阳看上去要比高挂天空时大两倍半到三倍半，就像一个巨大的玉盘远挂天边。
5028,落日的幻觉,但实际上，在大气层外天文学家用各种仪器，包括用照相机拍照，已经证明黄昏的太阳与中午的太阳大小是一样的。
5029,桃花源记,《桃花源记》晋太元中，武陵人捕鱼为业。
5030,桃花源记,缘溪行，忘路之远近。
5031,桃花源记,忽逢桃花林，夹岸数百步，中无杂树，芳草鲜美，落英缤纷。
5032,桃花源记,渔人甚异之。
5033,桃花源记,复前行，欲穷其林。
5034,桃花源记,林尽水源，便得一山，山有小口，仿佛若有光。
5035,桃花源记,便舍船，从口入。
5036,桃花源记,初极狭，才通人。
5037,桃花源记,复行数十步，豁然开朗。
5038,桃花源记,土地平旷，屋舍俨然，有良田美池桑竹之属。
5039,桃花源记,阡陌交通，鸡犬相闻。
5040,桃花源记,其中往来种作，男女衣着，悉如外人。
5041,桃花源记,黄发垂髫，并怡然自乐。
5042,桃花源记,见渔人，乃大惊，问所从来。
5043,桃花源记,具答之。
5044,桃花源记,便要还家，设酒杀鸡作食。
5045,桃花源记,村中闻有此人，咸来问讯。
5046,桃花源记,自云先世避秦时乱，率妻子邑人来此绝境，不复出焉，遂与外人间隔。
5047,桃花源记,问今是何世，乃不知有汉，无论魏晋。
5048,桃花源记,此人一一为具言所闻，皆叹惋。
5049,桃花源记,余人各复延至其家，皆出酒食。
5050,桃花源记,停数日，辞去。
5051,桃花源记,此中人语云：“不足为外人道也。
5053,桃花源记,既出，得其船，便扶向路，处处志之。
5054,桃花源记,及郡下，诣太守，说如此。
5055,桃花源记,太守即遣人随其往，寻向所志，遂迷，不复得路。
5056,爱莲说,周敦颐水陆草木之花，可爱者甚蕃。
5057,爱莲说,晋陶渊明独爱菊。
5058,爱莲说,自李唐来，世人盛爱牡丹。
5059,爱莲说,予独爱莲之出淤泥而不染，濯清涟而不妖，中通外直，不蔓不枝，香远益清，亭亭净植，可远观而不可亵玩焉。
5060,爱莲说,予谓菊，花之隐逸者也；
5061,爱莲说,牡丹，花之富贵者也；
5062,爱莲说,莲，花之君子者也。
5063,爱莲说,噫!菊之爱，陶后鲜有闻。
5064,爱莲说,莲之爱，同予者何人?牡丹之爱，宜乎众矣。
5065,核舟记,明有奇巧人曰王叔远，能以径寸之木，为宫室、器皿、人物，以至鸟兽、木石，罔不因势象形，各具情态。
5066,核舟记,尝贻余核舟一，盖大苏泛赤壁云。
5067,核舟记,舟首尾长约八分有奇，高可二黍许。
5068,核舟记,中轩敞者为舱，箬篷覆之。
5069,核舟记,旁开小窗，左右各四，共八扇。
5070,核舟记,启窗而观，雕栏相望焉。
5071,核舟记,闭之，则右刻“山高月小，水落石出”
5072,核舟记,，左刻“清风徐来，水波不兴”
5073,核舟记,，石青糁之。
5074,核舟记,船头坐三人，中峨冠而多髯者为东坡，佛印居右，鲁直居左。
5075,核舟记,苏、黄共阅一手卷。
5076,核舟记,东坡右手执卷端，左手抚鲁直背。
5077,核舟记,鲁直左手执卷末，右手指卷，如有所语。
5078,核舟记,东坡现右足，鲁直现左足，各微侧，其两膝相比者，各隐卷底衣褶中。
5079,核舟记,佛印绝类弥勒，袒胸露乳，矫首昂视，神情与苏、黄不属。
5080,核舟记,卧右膝，诎右臂支船，而竖其左膝，左臂挂念珠倚之珠可历历数也。
5081,核舟记,舟尾横卧一楫。
5082,核舟记,楫左右舟子各一人。
5083,核舟记,居右者椎髻仰面，左手倚一衡木，右手攀右趾，若啸呼状。
5084,核舟记,居左者右手执蒲葵扇，左手抚炉，炉上有壶，其人视端容寂，若听茶声然。
5085,核舟记,其船背稍夷，则题名其上，文曰“天启壬戌秋日，虞山王毅叔远甫刻”
5086,核舟记,，细若蚊足，钩画了了，其色墨。
5087,核舟记,又用篆章一，文曰“初平山人”
5088,核舟记,，其色丹。
5089,核舟记,通计一舟，为人五；
5090,核舟记,为窗八；
5091,核舟记,为箬篷，为楫，为炉，为壶，为手卷，为念珠各一；
5092,核舟记,对联、题名并篆文，为字共三十有四。
5093,核舟记,而计其长曾不盈寸。
5094,大道之行也,《大道之行也》大道之行也，天下为公，选贤与能，讲信修睦。
5095,大道之行也,故人不独亲其亲，不独子其子，使老有所终，壮有所用，幼有所长，矜、寡、孤、独、废疾者皆有所养，男有分，女有归。
5096,大道之行也,货恶其弃于地也，不必藏于己；
5097,大道之行也,力恶其不出于身也，不必为己。
5098,大道之行也,是故谋闭而不兴，盗窃乱贼而不作，故外户而不闭，是谓大同。
5099,古诗春望,杜甫国破山河在，城春草木深。
5100,古诗春望,感时花溅泪，恨别鸟惊心。
5101,古诗春望,烽火连三月，家书抵万金。
5102,古诗春望,白头搔更短，浑欲不胜簪。
5103,石壕吏,杜甫暮投石壕村，有吏夜捉人。
5104,石壕吏,老翁逾墙走，老妇出门看。
5105,石壕吏,吏呼一何怒!妇啼一何苦!听妇前致词：三男邺城戍。
5106,石壕吏,一男附书至，二男新战死。
5107,石壕吏,存者且偷生，死者长已矣!室中更无人，惟有乳下孙。
5108,石壕吏,有孙母未去，出入无完裙。
5109,石壕吏,老妪力虽衰，请从吏夜归，急应河阳役，犹得备晨炊。
5110,石壕吏,夜久语声绝，如闻泣幽咽。
5111,石壕吏,天明登前途，独与老翁别。
5112,三峡,《三峡》(南北朝)郦道元自三峡七百里中，两岸连山，略无阙处。
5113,三峡,重岩叠嶂，隐天蔽日。
5114,三峡,自非亭午夜分，不见曦月。
5115,三峡,至于夏水襄陵，沿溯阻绝。
5116,三峡,或王命急宣，有时朝发白帝，暮到江陵，其间千二百里，虽乘奔御风，不以疾也。
5117,三峡,(溯 同：��)春冬之时，则素湍绿潭，回清倒影。
5118,三峡,绝�t多生怪柏，悬泉瀑布，飞漱其间，清荣峻茂，良多趣味。
5119,三峡,(�t 写作：山献)每至晴初霜旦，林寒涧肃，常有高猿长啸，属引凄异，空谷传响，哀转久绝。
5120,三峡,故渔者歌曰：“巴东三峡巫峡长，猿鸣三声泪沾裳!”
5121,答谢中书书,陶弘景山川之美，古来共谈。
5122,答谢中书书,高峰入云，清流见底。
5123,答谢中书书,两岸石壁，五色交辉。
5124,答谢中书书,青林翠竹，四时俱备。
5125,答谢中书书,晓雾将歇，猿鸟乱鸣；
5126,答谢中书书,夕日欲颓，沉鳞竞跃。
5127,答谢中书书,实是欲界之仙都。
5128,答谢中书书,自康乐以来，未复有能与其奇者。
5129,记承天寺夜游,苏轼元丰六年十月十二日夜，解衣欲睡，月色入户，欣然起行。
5130,记承天寺夜游,念无与为乐者，遂至承天寺，寻张怀民，怀民未寝，相与步中庭。
5131,记承天寺夜游,庭下如积水空明，水中藻荇交横，盖竹柏影也。
5132,记承天寺夜游,何夜无月，何处无松柏，但少闲人如吾两人者耳。
5133,观潮,初二语文上册《观潮》周密(宋)浙江之潮，天下之伟观也。
5134,观潮,自既望以至十八日为盛。
5135,观潮,方其远出海门，仅如银线；
5136,观潮,既而渐近，则玉城雪岭际天而来，大声如雷霆，震撼激射，吞天沃日，势极雄豪。
5137,观潮,杨诚斋诗云“海涌银为郭，江横玉系腰”
5138,观潮,者是也。
5139,观潮,每岁京尹出浙江亭教阅水军，艨艟数百，分列两岸；
5140,观潮,既而尽奔腾分合五阵之势，并有乘骑弄旗标枪舞刀于水面者，如履平地。
5141,观潮,倏尔黄烟四起，人物略不相睹，水爆轰震，声如崩山。
5142,观潮,烟消波静，则一舸无迹，仅有“敌船”
5143,观潮,为火所焚，随波而逝。
5144,观潮,吴儿善泅者数百，皆披发文身，手持十幅大彩旗，争先鼓勇，溯迎而上，出没于鲸波万仞中，腾身百变，而旗尾略不沾湿，以此夸能。
5145,观潮,江干上下十余里间，珠翠罗绮溢目，四马塞途，饮食百物皆倍穹常时，而僦赁看幕，虽席地不容闲也。
5146,湖心亭看雪,《湖心亭看雪》崇祯五年十二月，余住西湖。
5147,湖心亭看雪,大雪三日，湖中人鸟声俱绝。
5148,湖心亭看雪,是日更定，余拿一小船，拥毳衣炉火，独往湖心亭看雪。
5149,湖心亭看雪,雾凇沆砀，天与云与山与水，上下一白。
5150,湖心亭看雪,湖上影子，惟长堤一痕、湖心亭一点、与余舟一芥、舟中人两三粒而已。
5151,湖心亭看雪,到亭上，有两人铺毡对坐，一童子烧酒炉正沸。
5152,湖心亭看雪,见余，大喜曰：“湖中焉得更有此人!”
5153,湖心亭看雪,拉余同饮。
5154,湖心亭看雪,余强饮三大白而别。
5155,湖心亭看雪,问其姓氏，是金陵人，客此。
5156,湖心亭看雪,及下船，舟子喃喃曰：“莫说相公痴，更有痴似相公者!”
5157,使至塞上,《使至塞上》王维单车欲问边，属国过居延。
5158,使至塞上,征蓬出汉塞，归雁入胡天。
5159,使至塞上,大漠孤烟直，长河落日圆。
5160,使至塞上,萧关逢候骑，都护在燕然。
5161,渡荆门送别,李白渡远荆门外，来从楚国游。
5162,渡荆门送别,山随平野尽，江入大荒流。
5163,渡荆门送别,月下飞天镜，云生结海楼。
5164,渡荆门送别,仍怜故乡水，万里送行舟。
5165,古诗登岳阳楼,登岳阳楼杜甫昔闻洞庭水，今上岳阳楼。
5166,古诗登岳阳楼,吴楚东南坼，乾坤日夜浮。
5167,古诗登岳阳楼,亲朋无一字，老病有孤舟。
5168,古诗登岳阳楼,戎马关山北，凭轩涕泗流。
5169,黄鹤楼记,《黄鹤楼记》阎伯理州城西南隅，有黄鹤楼者，《图经》云：“费讳登仙，尝驾黄鹤返憩于此，遂以名楼。
5171,黄鹤楼记,事列《神仙》之传，迹存《述异》之志。
5172,黄鹤楼记,观其耸构巍峨，高标宠苁，上倚河汉，下临江流;重檐翼馆，四闼霞敞;坐窥井邑，俯拍云烟：亦荆吴形胜之最也。
5173,黄鹤楼记,何必濑乡九柱①、东阳八咏②，乃可赏观时物、会集灵仙者哉。
5174,十一月四日风雨大作,作者：陆游风卷江湖雨暗村，四山声作海涛翻。
5175,十一月四日风雨大作,溪柴火软蛮毡暖，我与狸奴不出门。
5176,十一月四日风雨大作,僵卧孤村不自哀，尚思为国戍轮台。
5177,十一月四日风雨大作,夜阑卧听风吹雨，铁马冰河入梦来。
5178,藤野先生,东京也无非是这样。
5179,藤野先生,上野的樱花烂熳的时节，望去确也象绯红的轻云，但花下也缺不了成群结队的“清国留学生”
5180,藤野先生,的速成班，头顶上盘着大辫子，顶得学生制帽的顶上高高耸起，形成一座富士山。
5181,藤野先生,也有解散辫子，盘得平的，除下帽来，油光可鉴，宛如小姑娘的发髻一般，还要将脖子扭几扭。
5182,藤野先生,实在标致极了。
